location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Central African Republic;2020-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2020-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2020-07;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2020-08;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2020-09;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2020-10;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2020-11;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2020-12;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2021-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2021-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2021-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2021-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2021-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Central African Republic;2021-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-07;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-08;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-09;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-10;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-11;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2020-12;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2021-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2021-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2021-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2021-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2021-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chad;2021-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-07;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-08;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-09;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-10;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-11;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2020-12;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2021-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2021-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2021-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2021-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2021-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Chile;2021-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-07;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-08;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-09;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-10;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-11;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2020-12;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2021-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2021-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2021-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2021-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2021-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
China;2021-06;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Colombia;2020-01;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Colombia;2020-02;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Colombia;2020-03;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Colombia;2020-04;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
Colombia;2020-05;Higher education (i.e. degree granting institutions);0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2021-07-27;1
